FeatureIndex Pos Neg
34768 0.0105838 0.989416
34772 0.00341413 0.996586
34776 0.00819392 0.991806
34780 0.00819392 0.991806
34784 0.00819392 0.991806
34788 0.00819392 0.991806
34792 0.00819392 0.991806
34796 0.00716968 0.99283
34800 0.00546262 0.994537
34804 0.00443837 0.995562
34808 0.00102424 0.998976
34812 0.00375555 0.996244
34816 0.00375555 0.996244
34820 0.00375555 0.996244
34824 0.00375555 0.996244
34828 0.00375555 0.996244
34832 0.00307272 0.996927
34836 0.00170707 0.998293
34840 0.00136565 0.998634
34844 0.000341413 0.999659
34848 0.00102424 0.998976
34852 0.00102424 0.998976
34856 0.00102424 0.998976
34860 0.00102424 0.998976
34864 0.00102424 0.998976
34868 0.00102424 0.998976
34872 0.000341413 0.999659
34876 0.000341413 0.999659
34880 0 1
34884 0.000341413 0.999659
34888 0.000341413 0.999659
34892 0.000341413 0.999659
34896 0.000341413 0.999659
34900 0.000341413 0.999659
34904 0.000341413 0.999659
34908 0 1
34912 0 1
34916 0 1
34920 0 1
34924 0 1
34928 0 1
34932 0 1
34936 0 1
34940 0 1
34944 0 1
34948 0 1
34952 0 1
34956 0 1
34960 0 1
34964 0 1
34968 0 1
34972 0 1
34976 0 1
34980 0 1
34984 0 1
34988 0 1
34992 0.0402868 0.959713
34996 0.0402868 0.959713
35000 0.0402868 0.959713
35004 0.0402868 0.959713
35008 0.039604 0.960396
35012 0.0368727 0.963127
35016 0.0324343 0.967566
35020 0.0218505 0.97815
35024 0.00853534 0.991465
35028 0.0368727 0.963127
35032 0.0368727 0.963127
35036 0.0368727 0.963127
35040 0.0368727 0.963127
35044 0.0361898 0.96381
35048 0.0337999 0.9662
35052 0.0293616 0.970638
35056 0.019802 0.980198
35060 0.00785251 0.992147
35064 0.019802 0.980198
35068 0.019802 0.980198
35072 0.019802 0.980198
35076 0.019802 0.980198
35080 0.019802 0.980198
35084 0.0187777 0.981222
35088 0.0150222 0.984978
35092 0.0105838 0.989416
35096 0.00341413 0.996586
35100 0.00819392 0.991806
35104 0.00819392 0.991806
35108 0.00819392 0.991806
35112 0.00819392 0.991806
35116 0.00819392 0.991806
35120 0.00716968 0.99283
35124 0.00546262 0.994537
35128 0.00443837 0.995562
35132 0.00102424 0.998976
35136 0.00375555 0.996244
35140 0.00375555 0.996244
35144 0.00375555 0.996244
35148 0.00375555 0.996244
35152 0.00375555 0.996244
35156 0.00307272 0.996927
35160 0.00170707 0.998293
35164 0.00136565 0.998634
35168 0.000341413 0.999659
35172 0.00102424 0.998976
35176 0.00102424 0.998976
35180 0.00102424 0.998976
35184 0.00102424 0.998976
35188 0.00102424 0.998976
35192 0.00102424 0.998976
35196 0.000341413 0.999659
35200 0.000341413 0.999659
35204 0 1
35208 0.000341413 0.999659
35212 0.000341413 0.999659
35216 0.000341413 0.999659
35220 0.000341413 0.999659
35224 0.000341413 0.999659
35228 0.000341413 0.999659
35232 0 1
35236 0 1
35240 0 1
35244 0 1
35248 0 1
35252 0 1
35256 0 1
35260 0 1
35264 0 1
35268 0 1
35272 0 1
35276 0 1
35280 0 1
35284 0 1
35288 0 1
35292 0 1
35296 0 1
35300 0 1
35304 0 1
35308 0 1
35312 0 1
35316 0.0402868 0.959713
35320 0.0402868 0.959713
35324 0.0402868 0.959713
35328 0.0402868 0.959713
35332 0.039604 0.960396
35336 0.0368727 0.963127
35340 0.0324343 0.967566
35344 0.0218505 0.97815
35348 0.00853534 0.991465
35352 0.0368727 0.963127
35356 0.0368727 0.963127
35360 0.0368727 0.963127
35364 0.0368727 0.963127
35368 0.0361898 0.96381
35372 0.0337999 0.9662
35376 0.0293616 0.970638
35380 0.019802 0.980198
35384 0.00785251 0.992147
35388 0.019802 0.980198
35392 0.019802 0.980198
35396 0.019802 0.980198
35400 0.019802 0.980198
35404 0.019802 0.980198
35408 0.0187777 0.981222
35412 0.0150222 0.984978
35416 0.0105838 0.989416
35420 0.00341413 0.996586
35424 0.00819392 0.991806
35428 0.00819392 0.991806
35432 0.00819392 0.991806
35436 0.00819392 0.991806
35440 0.00819392 0.991806
35444 0.00716968 0.99283
35448 0.00546262 0.994537
35452 0.00443837 0.995562
35456 0.00102424 0.998976
35460 0.00375555 0.996244
35464 0.00375555 0.996244
35468 0.00375555 0.996244
35472 0.00375555 0.996244
35476 0.00375555 0.996244
35480 0.00307272 0.996927
35484 0.00170707 0.998293
35488 0.00136565 0.998634
35492 0.000341413 0.999659
35496 0.00102424 0.998976
35500 0.00102424 0.998976
35504 0.00102424 0.998976
35508 0.00102424 0.998976
35512 0.00102424 0.998976
35516 0.00102424 0.998976
35520 0.000341413 0.999659
35524 0.000341413 0.999659
35528 0 1
35532 0.000341413 0.999659
35536 0.000341413 0.999659
35540 0.000341413 0.999659
35544 0.000341413 0.999659
35548 0.000341413 0.999659
35552 0.000341413 0.999659
35556 0 1
35560 0 1
35564 0 1
35568 0 1
35572 0 1
35576 0 1
35580 0 1
35584 0 1
35588 0 1
35592 0 1
35596 0 1
35600 0 1
35604 0 1
35608 0 1
35612 0 1
35616 0 1
35620 0 1
35624 0 1
35628 0 1
35632 0 1
35636 0 1
35640 0 1
35644 0 1
35648 0 1
35652 0 1
35656 0 1
35660 0 1
35664 0 1
35668 0 1
35672 0 1
35676 0 1
35680 0 1
35684 0 1
35688 0 1
35692 0 1
35696 0 1
35700 0 1
35704 0 1
35708 0 1
35712 0 1
35716 0 1
35720 0 1
35724 0 1
35728 0 1
35732 0 1
35736 0 1
35740 0 1
35744 0 1
35748 0 1
35752 0 1
35756 0 1
35760 0 1
35764 0 1
35768 0 1
35772 0 1
35776 0 1
35780 0 1
35784 0 1
35788 0 1
35792 0 1
35796 0 1
35800 0 1
35804 0 1
35808 0 1
35812 0 1
35816 0 1
35820 0 1
35824 0 1
35828 0 1
35832 0 1
35836 0 1
35840 0 1
35844 0 1
35848 0 1
35852 0 1
35856 0 1
35860 0 1
35864 0 1
35868 0 1
35872 0 1
35876 0 1
35880 0 1
35884 0 1
35888 0 1
35892 0 1
35896 0 1
35900 0 1
35904 0 1
35908 0 1
35912 0 1
35916 0 1
35920 0 1
35924 0 1
35928 0 1
35932 0 1
35936 0 1
35940 0 1
35944 0 1
35948 0 1
35952 0 1
35956 0 1
35960 0 1
35964 0.000341413 0.999659
35968 0.000341413 0.999659
35972 0.000341413 0.999659
35976 0.000341413 0.999659
35980 0.000341413 0.999659
35984 0.000341413 0.999659
35988 0 1
35992 0 1
35996 0 1
36000 0.000341413 0.999659
36004 0.000341413 0.999659
36008 0.000341413 0.999659
36012 0.000341413 0.999659
36016 0.000341413 0.999659
36020 0.000341413 0.999659
36024 0 1
36028 0 1
36032 0 1
36036 0.000341413 0.999659
36040 0.000341413 0.999659
36044 0.000341413 0.999659
36048 0.000341413 0.999659
36052 0.000341413 0.999659
36056 0.000341413 0.999659
36060 0 1
36064 0 1
36068 0 1
36072 0.000341413 0.999659
36076 0.000341413 0.999659
36080 0.000341413 0.999659
36084 0.000341413 0.999659
36088 0.000341413 0.999659
36092 0.000341413 0.999659
36096 0 1
36100 0 1
36104 0 1
36108 0.000341413 0.999659
36112 0.000341413 0.999659
36116 0.000341413 0.999659
36120 0.000341413 0.999659
36124 0.000341413 0.999659
36128 0.000341413 0.999659
36132 0 1
36136 0 1
36140 0 1
36144 0.000341413 0.999659
36148 0.000341413 0.999659
36152 0.000341413 0.999659
36156 0.000341413 0.999659
36160 0.000341413 0.999659
36164 0.000341413 0.999659
36168 0 1
36172 0 1
36176 0 1
36180 0.000341413 0.999659
36184 0.000341413 0.999659
36188 0.000341413 0.999659
36192 0.000341413 0.999659
36196 0.000341413 0.999659
36200 0.000341413 0.999659
36204 0 1
36208 0 1
36212 0 1
36216 0 1
36220 0 1
36224 0 1
36228 0 1
36232 0 1
36236 0 1
36240 0 1
36244 0 1
36248 0 1
36252 0 1
36256 0 1
36260 0 1
36264 0 1
36268 0 1
36272 0 1
36276 0 1
36280 0 1
36284 0 1
36288 0.00170707 0.998293
36292 0.00170707 0.998293
36296 0.00170707 0.998293
36300 0.00170707 0.998293
36304 0.00170707 0.998293
36308 0.000682827 0.999317
36312 0 1
36316 0 1
36320 0 1
36324 0.00170707 0.998293
36328 0.00170707 0.998293
36332 0.00170707 0.998293
36336 0.00170707 0.998293
36340 0.00170707 0.998293
36344 0.000682827 0.999317
36348 0 1
36352 0 1
36356 0 1
36360 0.00170707 0.998293
36364 0.00170707 0.998293
36368 0.00170707 0.998293
36372 0.00170707 0.998293
36376 0.00170707 0.998293
36380 0.000682827 0.999317
36384 0 1
36388 0 1
36392 0 1
36396 0.00170707 0.998293
36400 0.00170707 0.998293
36404 0.00170707 0.998293
36408 0.00170707 0.998293
36412 0.00170707 0.998293
36416 0.000682827 0.999317
36420 0 1
36424 0 1
36428 0 1
36432 0.00170707 0.998293
36436 0.00170707 0.998293
36440 0.00170707 0.998293
36444 0.00170707 0.998293
36448 0.00170707 0.998293
36452 0.000682827 0.999317
36456 0 1
36460 0 1
36464 0 1
36468 0.000682827 0.999317
36472 0.000682827 0.999317
36476 0.000682827 0.999317
36480 0.000682827 0.999317
36484 0.000682827 0.999317
36488 0.000682827 0.999317
36492 0 1
36496 0 1
36500 0 1
36504 0.000341413 0.999659
36508 0.000341413 0.999659
36512 0.000341413 0.999659
36516 0.000341413 0.999659
36520 0.000341413 0.999659
36524 0.000341413 0.999659
36528 0 1
36532 0 1
36536 0 1
36540 0 1
36544 0 1
36548 0 1
36552 0 1
36556 0 1
36560 0 1
36564 0 1
36568 0 1
36572 0 1
36576 0 1
36580 0 1
36584 0 1
36588 0 1
36592 0 1
36596 0 1
36600 0 1
36604 0 1
36608 0 1
36612 0.0051212 0.994879
36616 0.0051212 0.994879
36620 0.0051212 0.994879
36624 0.0051212 0.994879
36628 0.00477979 0.99522
36632 0.00204848 0.997952
36636 0 1
36640 0 1
36644 0 1
36648 0.0051212 0.994879
36652 0.0051212 0.994879
36656 0.0051212 0.994879
36660 0.0051212 0.994879
36664 0.00477979 0.99522
36668 0.00204848 0.997952
36672 0 1
36676 0 1
36680 0 1
36684 0.0051212 0.994879
36688 0.0051212 0.994879
36692 0.0051212 0.994879
36696 0.0051212 0.994879
36700 0.00477979 0.99522
36704 0.00204848 0.997952
36708 0 1
36712 0 1
36716 0 1
36720 0.0051212 0.994879
36724 0.0051212 0.994879
36728 0.0051212 0.994879
36732 0.0051212 0.994879
36736 0.00477979 0.99522
36740 0.00204848 0.997952
36744 0 1
36748 0 1
36752 0 1
36756 0.00443837 0.995562
36760 0.00443837 0.995562
36764 0.00443837 0.995562
36768 0.00443837 0.995562
36772 0.00443837 0.995562
36776 0.00204848 0.997952
36780 0 1
36784 0 1
36788 0 1
36792 0.00136565 0.998634
36796 0.00136565 0.998634
36800 0.00136565 0.998634
36804 0.00136565 0.998634
36808 0.00136565 0.998634
36812 0.00136565 0.998634
36816 0 1
36820 0 1
36824 0 1
36828 0.000341413 0.999659
36832 0.000341413 0.999659
36836 0.000341413 0.999659
36840 0.000341413 0.999659
36844 0.000341413 0.999659
36848 0.000341413 0.999659
36852 0 1
36856 0 1
36860 0 1
36864 0 1
36868 0 1
36872 0 1
36876 0 1
36880 0 1
36884 0 1
36888 0 1
36892 0 1
36896 0 1
36900 0 1
36904 0 1
36908 0 1
36912 0 1
36916 0 1
36920 0 1
36924 0 1
36928 0 1
36932 0 1
36936 0.00853534 0.991465
36940 0.00853534 0.991465
36944 0.00853534 0.991465
36948 0.00853534 0.991465
36952 0.00682827 0.993172
36956 0.00307272 0.996927
36960 0.000682827 0.999317
36964 0.000341413 0.999659
36968 0 1
36972 0.00853534 0.991465
36976 0.00853534 0.991465
36980 0.00853534 0.991465
36984 0.00853534 0.991465
36988 0.00682827 0.993172
36992 0.00307272 0.996927
36996 0.000682827 0.999317
37000 0.000341413 0.999659
37004 0 1
37008 0.00785251 0.992147
37012 0.00785251 0.992147
37016 0.00785251 0.992147
37020 0.00785251 0.992147
37024 0.00682827 0.993172
37028 0.00307272 0.996927
37032 0.000682827 0.999317
37036 0.000341413 0.999659
37040 0 1
37044 0.00716968 0.99283
37048 0.00716968 0.99283
37052 0.00716968 0.99283
37056 0.00716968 0.99283
37060 0.00648686 0.993513
37064 0.00307272 0.996927
37068 0.000682827 0.999317
37072 0.000341413 0.999659
37076 0 1
37080 0.0051212 0.994879
37084 0.0051212 0.994879
37088 0.0051212 0.994879
37092 0.0051212 0.994879
37096 0.0051212 0.994879
37100 0.00273131 0.997269
37104 0.000682827 0.999317
37108 0.000341413 0.999659
37112 0 1
37116 0.00170707 0.998293
37120 0.00170707 0.998293
37124 0.00170707 0.998293
37128 0.00170707 0.998293
37132 0.00170707 0.998293
37136 0.00170707 0.998293
37140 0.000341413 0.999659
37144 0.000341413 0.999659
37148 0 1
37152 0.000341413 0.999659
37156 0.000341413 0.999659
37160 0.000341413 0.999659
37164 0.000341413 0.999659
37168 0.000341413 0.999659
37172 0.000341413 0.999659
37176 0 1
37180 0 1
37184 0 1
37188 0 1
37192 0 1
37196 0 1
37200 0 1
37204 0 1
37208 0 1
37212 0 1
37216 0 1
37220 0 1
37224 0 1
37228 0 1
37232 0 1
37236 0 1
37240 0 1
37244 0 1
37248 0 1
37252 0 1
37256 0 1
37260 0.0232161 0.976784
37264 0.0232161 0.976784
37268 0.0232161 0.976784
37272 0.0232161 0.976784
37276 0.0211676 0.978832
37280 0.0133151 0.986685
37284 0.0075111 0.992489
37288 0.00204848 0.997952
37292 0 1
37296 0.0232161 0.976784
37300 0.0232161 0.976784
37304 0.0232161 0.976784
37308 0.0232161 0.976784
37312 0.0211676 0.978832
37316 0.0133151 0.986685
37320 0.0075111 0.992489
37324 0.00204848 0.997952
37328 0 1
37332 0.0204848 0.979515
37336 0.0204848 0.979515
37340 0.0204848 0.979515
37344 0.0204848 0.979515
37348 0.0194606 0.980539
37352 0.0133151 0.986685
37356 0.0075111 0.992489
37360 0.00204848 0.997952
37364 0 1
37368 0.0160464 0.983954
37372 0.0160464 0.983954
37376 0.0160464 0.983954
37380 0.0160464 0.983954
37384 0.0153636 0.984636
37388 0.0116081 0.988392
37392 0.0075111 0.992489
37396 0.00204848 0.997952
37400 0 1
37404 0.0105838 0.989416
37408 0.0105838 0.989416
37412 0.0105838 0.989416
37416 0.0105838 0.989416
37420 0.0105838 0.989416
37424 0.00819392 0.991806
37428 0.00614544 0.993855
37432 0.00204848 0.997952
37436 0 1
37440 0.00307272 0.996927
37444 0.00307272 0.996927
37448 0.00307272 0.996927
37452 0.00307272 0.996927
37456 0.00307272 0.996927
37460 0.00307272 0.996927
37464 0.00170707 0.998293
37468 0.00102424 0.998976
37472 0 1
37476 0.000341413 0.999659
37480 0.000341413 0.999659
37484 0.000341413 0.999659
37488 0.000341413 0.999659
37492 0.000341413 0.999659
37496 0.000341413 0.999659
37500 0 1
37504 0 1
37508 0 1
37512 0 1
37516 0 1
37520 0 1
37524 0 1
37528 0 1
37532 0 1
37536 0 1
37540 0 1
37544 0 1
37548 0 1
37552 0 1
37556 0 1
37560 0 1
37564 0 1
37568 0 1
37572 0 1
37576 0 1
37580 0 1
37584 0.0430181 0.956982
37588 0.0430181 0.956982
37592 0.0430181 0.956982
37596 0.0430181 0.956982
37600 0.0409696 0.95903
37604 0.0327757 0.967224
37608 0.021509 0.978491
37612 0.00819392 0.991806
37616 0.00136565 0.998634
37620 0.0426767 0.957323
37624 0.0426767 0.957323
37628 0.0426767 0.957323
37632 0.0426767 0.957323
37636 0.0406282 0.959372
37640 0.0327757 0.967224
37644 0.021509 0.978491
37648 0.00819392 0.991806
37652 0.00136565 0.998634
37656 0.0382383 0.961762
37660 0.0382383 0.961762
37664 0.0382383 0.961762
37668 0.0382383 0.961762
37672 0.0372141 0.962786
37676 0.0310686 0.968931
37680 0.0204848 0.979515
37684 0.00819392 0.991806
37688 0.00136565 0.998634
37692 0.0269717 0.973028
37696 0.0269717 0.973028
37700 0.0269717 0.973028
37704 0.0269717 0.973028
37708 0.0262888 0.973711
37712 0.0225333 0.977467
37716 0.0177535 0.982247
37720 0.00819392 0.991806
37724 0.00136565 0.998634
37728 0.0143394 0.985661
37732 0.0143394 0.985661
37736 0.0143394 0.985661
37740 0.0143394 0.985661
37744 0.0143394 0.985661
37748 0.0119495 0.988051
37752 0.00990099 0.990099
37756 0.00580403 0.994196
37760 0.00136565 0.998634
37764 0.00409696 0.995903
37768 0.00409696 0.995903
37772 0.00409696 0.995903
37776 0.00409696 0.995903
37780 0.00409696 0.995903
37784 0.00409696 0.995903
37788 0.00273131 0.997269
37792 0.00204848 0.997952
37796 0.00102424 0.998976
37800 0.000341413 0.999659
37804 0.000341413 0.999659
37808 0.000341413 0.999659
37812 0.000341413 0.999659
37816 0.000341413 0.999659
37820 0.000341413 0.999659
37824 0 1
37828 0 1
37832 0 1
37836 0 1
37840 0 1
37844 0 1
37848 0 1
37852 0 1
37856 0 1
37860 0 1
37864 0 1
37868 0 1
37872 0 1
37876 0 1
37880 0 1
37884 0 1
37888 0 1
37892 0 1
37896 0 1
37900 0 1
37904 0 1
37908 0.0686241 0.931376
37912 0.0686241 0.931376
37916 0.0686241 0.931376
37920 0.0686241 0.931376
37924 0.0665756 0.933424
37928 0.0583817 0.941618
37932 0.0464322 0.953568
37936 0.0225333 0.977467
37940 0.00307272 0.996927
37944 0.0682827 0.931717
37948 0.0682827 0.931717
37952 0.0682827 0.931717
37956 0.0682827 0.931717
37960 0.0662342 0.933766
37964 0.0583817 0.941618
37968 0.0464322 0.953568
37972 0.0225333 0.977467
37976 0.00307272 0.996927
37980 0.057016 0.942984
37984 0.057016 0.942984
37988 0.057016 0.942984
37992 0.057016 0.942984
37996 0.0559918 0.944008
38000 0.0498464 0.950154
38004 0.0392625 0.960737
38008 0.0211676 0.978832
38012 0.00307272 0.996927
38016 0.0382383 0.961762
38020 0.0382383 0.961762
38024 0.0382383 0.961762
38028 0.0382383 0.961762
38032 0.0375555 0.962445
38036 0.0337999 0.9662
38040 0.0290201 0.97098
38044 0.0174121 0.982588
38048 0.00307272 0.996927
38052 0.0153636 0.984636
38056 0.0153636 0.984636
38060 0.0153636 0.984636
38064 0.0153636 0.984636
38068 0.0153636 0.984636
38072 0.0129737 0.987026
38076 0.0109252 0.989075
38080 0.00682827 0.993172
38084 0.00204848 0.997952
38088 0.00409696 0.995903
38092 0.00409696 0.995903
38096 0.00409696 0.995903
38100 0.00409696 0.995903
38104 0.00409696 0.995903
38108 0.00409696 0.995903
38112 0.00273131 0.997269
38116 0.00204848 0.997952
38120 0.00102424 0.998976
38124 0.000341413 0.999659
38128 0.000341413 0.999659
38132 0.000341413 0.999659
38136 0.000341413 0.999659
38140 0.000341413 0.999659
38144 0.000341413 0.999659
38148 0 1
38152 0 1
38156 0 1
38160 0 1
38164 0 1
38168 0 1
38172 0 1
38176 0 1
38180 0 1
38184 0 1
38188 0 1
38192 0 1
38196 0 1
38200 0 1
38204 0 1
38208 0 1
38212 0 1
38216 0 1
38220 0 1
38224 0 1
38228 0 1
38232 0.0911574 0.908843
38236 0.0911574 0.908843
38240 0.0911574 0.908843
38244 0.0911574 0.908843
38248 0.0891089 0.910891
38252 0.080915 0.919085
38256 0.0689655 0.931034
38260 0.0426767 0.957323
38264 0.0109252 0.989075
38268 0.0894503 0.91055
38272 0.0894503 0.91055
38276 0.0894503 0.91055
38280 0.0894503 0.91055
38284 0.0874018 0.912598
38288 0.0795493 0.920451
38292 0.0675999 0.9324
38296 0.0423353 0.957665
38300 0.0109252 0.989075
38304 0.0727211 0.927279
38308 0.0727211 0.927279
38312 0.0727211 0.927279
38316 0.0727211 0.927279
38320 0.0716968 0.928303
38324 0.0655514 0.934449
38328 0.0549676 0.945032
38332 0.0368727 0.963127
38336 0.00990099 0.990099
38340 0.0433595 0.95664
38344 0.0433595 0.95664
38348 0.0433595 0.95664
38352 0.0433595 0.95664
38356 0.0426767 0.957323
38360 0.0389211 0.961079
38364 0.0341413 0.965859
38368 0.0225333 0.977467
38372 0.00648686 0.993513
38376 0.0153636 0.984636
38380 0.0153636 0.984636
38384 0.0153636 0.984636
38388 0.0153636 0.984636
38392 0.0153636 0.984636
38396 0.0129737 0.987026
38400 0.0109252 0.989075
38404 0.00682827 0.993172
38408 0.00204848 0.997952
38412 0.00409696 0.995903
38416 0.00409696 0.995903
38420 0.00409696 0.995903
38424 0.00409696 0.995903
38428 0.00409696 0.995903
38432 0.00409696 0.995903
38436 0.00273131 0.997269
38440 0.00204848 0.997952
38444 0.00102424 0.998976
38448 0.000341413 0.999659
38452 0.000341413 0.999659
38456 0.000341413 0.999659
38460 0.000341413 0.999659
38464 0.000341413 0.999659
38468 0.000341413 0.999659
38472 0 1
38476 0 1
38480 0 1
38484 0 1
38488 0 1
38492 0 1
38496 0 1
38500 0 1
38504 0 1
38508 0 1
38512 0 1
38516 0 1
38520 0 1
38524 0 1
38528 0 1
38532 0 1
38536 0 1
38540 0 1
38544 0 1
38548 0 1
38552 0 1
38556 0.102765 0.897235
38560 0.102765 0.897235
38564 0.102765 0.897235
38568 0.102765 0.897235
38572 0.100717 0.899283
38576 0.092523 0.907477
38580 0.0805736 0.919426
38584 0.0542847 0.945715
38588 0.019802 0.980198
38592 0.0993513 0.900649
38596 0.0993513 0.900649
38600 0.0993513 0.900649
38604 0.0993513 0.900649
38608 0.0973028 0.902697
38612 0.0894503 0.91055
38616 0.0775009 0.922499
38620 0.0522363 0.947764
38624 0.0191192 0.980881
38628 0.076818 0.923182
38632 0.076818 0.923182
38636 0.076818 0.923182
38640 0.076818 0.923182
38644 0.0757938 0.924206
38648 0.0696483 0.930352
38652 0.0590645 0.940935
38656 0.0409696 0.95903
38660 0.0136565 0.986343
38664 0.0433595 0.95664
38668 0.0433595 0.95664
38672 0.0433595 0.95664
38676 0.0433595 0.95664
38680 0.0426767 0.957323
38684 0.0389211 0.961079
38688 0.0341413 0.965859
38692 0.0225333 0.977467
38696 0.00648686 0.993513
38700 0.0153636 0.984636
38704 0.0153636 0.984636
38708 0.0153636 0.984636
38712 0.0153636 0.984636
38716 0.0153636 0.984636
38720 0.0129737 0.987026
38724 0.0109252 0.989075
38728 0.00682827 0.993172
38732 0.00204848 0.997952
38736 0.00409696 0.995903
38740 0.00409696 0.995903
38744 0.00409696 0.995903
38748 0.00409696 0.995903
38752 0.00409696 0.995903
38756 0.00409696 0.995903
38760 0.00273131 0.997269
38764 0.00204848 0.997952
38768 0.00102424 0.998976
38772 0.000341413 0.999659
38776 0.000341413 0.999659
38780 0.000341413 0.999659
38784 0.000341413 0.999659
38788 0.000341413 0.999659
38792 0.000341413 0.999659
38796 0 1
38800 0 1
38804 0 1
38808 0 1
38812 0 1
38816 0 1
38820 0 1
38824 0 1
38828 0 1
38832 0 1
38836 0 1
38840 0 1
38844 0 1
38848 0 1
38852 0 1
38856 0 1
38860 0 1
38864 0 1
38868 0 1
38872 0 1
38876 0 1
38880 0.103448 0.896552
38884 0.103448 0.896552
38888 0.103448 0.896552
38892 0.103448 0.896552
38896 0.1014 0.8986
38900 0.0932059 0.906794
38904 0.0812564 0.918744
38908 0.0549676 0.945032
38912 0.0204848 0.979515
38916 0.100034 0.899966
38920 0.100034 0.899966
38924 0.100034 0.899966
38928 0.100034 0.899966
38932 0.0979857 0.902014
38936 0.0901332 0.909867
38940 0.0781837 0.921816
38944 0.0529191 0.947081
38948 0.019802 0.980198
38952 0.076818 0.923182
38956 0.076818 0.923182
38960 0.076818 0.923182
38964 0.076818 0.923182
38968 0.0757938 0.924206
38972 0.0696483 0.930352
38976 0.0590645 0.940935
38980 0.0409696 0.95903
38984 0.0136565 0.986343
38988 0.0433595 0.95664
38992 0.0433595 0.95664
38996 0.0433595 0.95664
39000 0.0433595 0.95664
39004 0.0426767 0.957323
39008 0.0389211 0.961079
39012 0.0341413 0.965859
39016 0.0225333 0.977467
39020 0.00648686 0.993513
39024 0.0153636 0.984636
39028 0.0153636 0.984636
39032 0.0153636 0.984636
39036 0.0153636 0.984636
39040 0.0153636 0.984636
39044 0.0129737 0.987026
39048 0.0109252 0.989075
39052 0.00682827 0.993172
39056 0.00204848 0.997952
39060 0.00409696 0.995903
39064 0.00409696 0.995903
39068 0.00409696 0.995903
39072 0.00409696 0.995903
39076 0.00409696 0.995903
39080 0.00409696 0.995903
39084 0.00273131 0.997269
39088 0.00204848 0.997952
39092 0.00102424 0.998976
39096 0.000341413 0.999659
39100 0.000341413 0.999659
39104 0.000341413 0.999659
39108 0.000341413 0.999659
39112 0.000341413 0.999659
39116 0.000341413 0.999659
39120 0 1
39124 0 1
39128 0 1
39132 0 1
39136 0 1
39140 0 1
39144 0 1
39148 0 1
39152 0 1
39156 0 1
39160 0 1
39164 0 1
39168 0 1
39172 0 1
39176 0 1
39180 0 1
39184 0 1
39188 0 1
39192 0 1
39196 0 1
39200 0 1
39204 0.000341413 0.999659
39208 0.000341413 0.999659
39212 0.000341413 0.999659
39216 0 1
39220 0 1
39224 0 1
39228 0 1
39232 0 1
39236 0 1
39240 0.000341413 0.999659
39244 0.000341413 0.999659
39248 0.000341413 0.999659
39252 0 1
39256 0 1
39260 0 1
39264 0 1
39268 0 1
39272 0 1
39276 0.000341413 0.999659
39280 0.000341413 0.999659
39284 0.000341413 0.999659
39288 0 1
39292 0 1
39296 0 1
39300 0 1
39304 0 1
39308 0 1
39312 0.000341413 0.999659
39316 0.000341413 0.999659
39320 0.000341413 0.999659
39324 0 1
39328 0 1
39332 0 1
39336 0 1
39340 0 1
39344 0 1
39348 0.000341413 0.999659
39352 0.000341413 0.999659
39356 0.000341413 0.999659
39360 0 1
39364 0 1
39368 0 1
39372 0 1
39376 0 1
39380 0 1
39384 0.000341413 0.999659
39388 0.000341413 0.999659
39392 0.000341413 0.999659
39396 0 1
39400 0 1
39404 0 1
39408 0 1
39412 0 1
39416 0 1
39420 0.000341413 0.999659
39424 0.000341413 0.999659
39428 0.000341413 0.999659
39432 0 1
39436 0 1
39440 0 1
39444 0 1
39448 0 1
39452 0 1
39456 0 1
39460 0 1
39464 0 1
39468 0 1
39472 0 1
39476 0 1
39480 0 1
39484 0 1
39488 0 1
39492 0 1
39496 0 1
39500 0 1
39504 0 1
39508 0 1
39512 0 1
39516 0 1
39520 0 1
39524 0 1
39528 0.00170707 0.998293
39532 0.00170707 0.998293
39536 0.00170707 0.998293
39540 0.00136565 0.998634
39544 0.000682827 0.999317
39548 0.000682827 0.999317
39552 0 1
39556 0 1
39560 0 1
39564 0.00170707 0.998293
39568 0.00170707 0.998293
39572 0.00170707 0.998293
39576 0.00136565 0.998634
39580 0.000682827 0.999317
39584 0.000682827 0.999317
39588 0 1
39592 0 1
39596 0 1
39600 0.00170707 0.998293
39604 0.00170707 0.998293
39608 0.00170707 0.998293
39612 0.00136565 0.998634
39616 0.000682827 0.999317
39620 0.000682827 0.999317
39624 0 1
39628 0 1
39632 0 1
39636 0.00170707 0.998293
39640 0.00170707 0.998293
39644 0.00170707 0.998293
39648 0.00136565 0.998634
39652 0.000682827 0.999317
39656 0.000682827 0.999317
39660 0 1
39664 0 1
39668 0 1
39672 0.00170707 0.998293
39676 0.00170707 0.998293
39680 0.00170707 0.998293
39684 0.00136565 0.998634
39688 0.000682827 0.999317
39692 0.000682827 0.999317
39696 0 1
39700 0 1
39704 0 1
39708 0.00170707 0.998293
39712 0.00170707 0.998293
39716 0.00170707 0.998293
39720 0.00136565 0.998634
39724 0.000682827 0.999317
39728 0.000682827 0.999317
39732 0 1
39736 0 1
39740 0 1
39744 0.00136565 0.998634
39748 0.00136565 0.998634
39752 0.00136565 0.998634
39756 0.00102424 0.998976
39760 0.000682827 0.999317
39764 0.000682827 0.999317
39768 0 1
39772 0 1
39776 0 1
39780 0.000341413 0.999659
